Sale Date,Client ID,Sale ID,Item name,Batch #,Sales Notes,Location,Notes,Color,Size,Item price (excluding tax),Quantity,Subtotal (excluding tax),Discount %,Discount amount,Tax,Item Total,Total Paid w/ Payment Method,Payment Method
3/29/2025,100002154,4812,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/29/2025,100002154,4810,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/29/2025,100002154,4810,Mineral Water,---,,Golf - experience,,---,---,0.4,2,0.8,0,0,0.072,0.872,0.872,Credit card (Visa/MC-Keyed)
3/29/2025,100002154,4818,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/29/2025,100002154,4818,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/29/2025,100002154,4814,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
3/29/2025,100002154,4814,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
3/29/2025,100002154,4814,Golfzon 9 Holes - 4 Pax,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/29/2025,100002879,4803,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/29/2025,100000116,4817,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/29/2025,100002889,4829,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
3/29/2025,100002159,4801,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/29/2025,100000598,4815,1 month storage,---,,Golf - experience,,---,---,6,3,18,0,0,1.62,19.62,19.62,Credit card (Visa/MC-Keyed)
3/29/2025,100002890,4830,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/29/2025,100002872,4805,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/29/2025,100002880,4804,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/29/2025,100002882,4809,Trial Lesson W/ Joey Poh,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/29/2025,100002888,4832,Trial Lesson W/ Johnson Poh,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/29/2025,1,4827,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/29/2025,1,4824,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/29/2025,1,4816,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/29/2025,1,4821,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/29/2025,1,4822,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/29/2025,1,4808,Sprite,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/29/2025,1,4808,Sprite,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/29/2025,100002885,4819,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/29/2025,100001915,4828,Trial Lesson W/ Paul F,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Misc. (Paynow/Bank Transfer)
3/29/2025,100002821,4831,10 Lesson Pack (Son Gunwoo),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Misc. (Paynow/Bank Transfer)
3/29/2025,100002821,4831,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Misc. (Paynow/Bank Transfer)
3/30/2025,100002896,4840,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/30/2025,100002335,4855,10 Lesson Pack (Joey Poh.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (AMEX-Keyed)
3/30/2025,100002901,4859,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (AMEX-Keyed)
3/30/2025,1,4841,Americano,---,,Golf - experience,,---,---,0.5,1,0.5,0,0,0.044,0.544,0.544,Credit card (AMEX-Keyed)
3/30/2025,100002608,4849,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/30/2025,100002891,4835,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/30/2025,100002891,4835,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/30/2025,100000005,4844,Nescafe,---,,Golf - experience,,---,---,0.598,1,0.598,10,0.3,0.028,0.326,0.326,Credit card (Visa/MC-Keyed)
3/30/2025,100000696,4865,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/30/2025,100001007,4834,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/30/2025,100001046,4862,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/30/2025,100002020,4833,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/30/2025,100002902,4860,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/30/2025,100002787,4854,20 Lesson Pack (Johnson Poh),---,,Online Store,,---,---,340.00,1,340.00,0,0,30.6,370.60,370.60,Credit card (Visa/MC-Keyed)
3/30/2025,100002873,4848,Coke Zero,---,,Golf - experience,,---,---,0.6,2,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
3/30/2025,100002873,4848,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/30/2025,100002897,4845,100 Practice Credits,---,,Golf - experience,,---,---,260.00,1,260.00,0,0,23.4,283.40,283.40,Credit card (Visa/MC-Keyed)
3/30/2025,100002154,4846,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/30/2025,100002154,4850,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/30/2025,100002154,4850,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/30/2025,100002154,4851,Golfzon 18 Holes - 4 Pax,---,,Golf - experience,,---,---,48,1,48,0,0,4.32,52.32,52.32,Credit card (Visa/MC-Keyed)
3/30/2025,100002154,4864,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/30/2025,100002154,4864,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
3/30/2025,100002154,4864,Coke,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/30/2025,100002579,4866,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
3/30/2025,100000635,4858,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
3/30/2025,100002900,4857,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/30/2025,100002900,4857,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/30/2025,100002823,4863,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/30/2025,100002894,4837,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/30/2025,100002899,4852,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/30/2025,100001074,4839,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/30/2025,100002903,4861,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/30/2025,100002893,4836,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/30/2025,100002898,4847,Trial Lesson W/ Paul F,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/30/2025,1,4842,Nescafe,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/30/2025,1,4853,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/30/2025,1,4856,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/30/2025,100001460,4843,Coke,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/30/2025,100002895,4838,10 Practice Credits,---,Package was not migrated during migration.,Golf - experience,,---,---,34.88,1,34.88,20,34.88,0,0,0,Misc. (Comp/Guest)
3/31/2025,100000443,4877,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (AMEX-Keyed)
3/31/2025,100002154,4905,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (AMEX-Keyed)
3/31/2025,100001341,4901,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/31/2025,100002913,4894,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/31/2025,100001012,4878,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/31/2025,100001012,4878,Americano,---,,Golf - experience,,---,---,0.5,1,0.5,0,0,0.044,0.544,0.544,Credit card (Visa/MC-Keyed)
3/31/2025,100001012,4878,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/31/2025,100002909,4879,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100002906,4873,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100002907,4874,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/31/2025,100002907,4874,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100002904,4868,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100001728,4875,10 Lesson Pack (Jiali Khee.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/31/2025,100001728,4875,25 Practice Credits,---,,Golf - experience,,---,---,74.998,1,74.998,2,7.5,6.076,73.574,73.574,Credit card (Visa/MC-Keyed)
3/31/2025,100001007,4883,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/31/2025,100002912,4889,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/31/2025,100002873,4885,Mineral Water ,---,,Golf - experience,,---,---,0.4,2,0.8,0,0,0.072,0.872,0.872,Credit card (Visa/MC-Keyed)
3/31/2025,100002873,4885,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/31/2025,100002154,4887,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
3/31/2025,100002154,4904,Golfzon 9 Holes - 1 Pax,---,,Golf - experience,,---,---,14,1,14,0,0,1.26,15.26,15.26,Credit card (Visa/MC-Keyed)
3/31/2025,100002154,4904,Club set rental,---,,Golf - experience,,---,---,2,2,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100002154,4904,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/31/2025,100002154,4869,Golfzon 9 Holes - 3 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
3/31/2025,100001035,4893,1 month storage,---,,Golf - experience,,---,---,6,3,18,0,0,1.62,19.62,19.62,Credit card (Visa/MC-Keyed)
3/31/2025,100002908,4876,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/31/2025,100001715,4896,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
3/31/2025,100001715,4896,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
3/31/2025,100002916,4903,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100000989,4870,1 month storage,---,,Golf - experience,,---,---,6,3,18,0,0,1.62,19.62,19.62,Credit card (Visa/MC-Keyed)
3/31/2025,100002915,4897,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100002915,4897,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/31/2025,100002548,4880,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/31/2025,100002914,4898,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
3/31/2025,100002914,4895,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/31/2025,100002905,4872,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/31/2025,100002911,4891,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/31/2025,100002911,4888,1 Club Rental,---,,Golf - experience,,---,---,0.6,2,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
3/31/2025,100002911,4888,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/31/2025,1,4890,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,10,0.2,0.018,0.218,0.218,Credit card (Visa/MC-Keyed)
3/31/2025,1,4892,Coke,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/31/2025,1,4892,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/31/2025,1,4899,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,10,0.2,0.018,0.218,0.218,Credit card (Visa/MC-Keyed)
3/31/2025,1,4900,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/31/2025,1,4882,100+,---,,Golf - experience,,---,---,0.6,2,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
3/31/2025,1,4886,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/31/2025,100001360,4884,1 month storage,---,,Golf - experience,,---,---,6,2,12,0,0,1.08,13.08,13.08,Credit card (Visa/MC-Keyed)
3/31/2025,100002910,4881,Trial Lesson W/ Jiali Khee,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/31/2025,100002066,4902,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
3/31/2025,100001186,4871,10 Lesson Pack (Son Gunwoo),---,migrated from EPOS,Golf - experience,,---,---,196.2,1,196.2,20,196.2,0,0,0,Misc. (Comp/Guest)
3/31/2025,100002204,4867,5 Weeks Junior Program,---,,Golf - experience,,---,---,90,1,90,0,0,8.1,98.1,98.1,Misc. (Paynow/Bank Transfer)
04/01/2025,100000445,4921,Trial Lesson W/ Son Gunwoo,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
04/01/2025,100000914,4926,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/01/2025,100002917,4907,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/01/2025,100002359,4913,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/01/2025,100002920,4923,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/01/2025,100002463,4916,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/01/2025,100001931,4922,10 Lesson Pack (Jiali Khee.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
04/01/2025,100002154,4928,Golfzon 9 Holes - 1 Pax,---,,Golf - experience,,---,---,14,1,14,0,0,1.26,15.26,15.26,Credit card (Visa/MC-Keyed)
04/01/2025,100002154,4928,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/01/2025,100002154,4915,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/01/2025,100002154,4915,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/01/2025,100000630,4908,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/01/2025,100002921,4927,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/01/2025,100002918,4917,Trial Lesson w/ Jasper ,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
04/01/2025,100001695,4920,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/01/2025,100002216,4918,10 Lesson Pack (Jasper  Park),---,,Online Store,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
04/01/2025,100002769,4909,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/01/2025,1,4910,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,10,0.2,0.018,0.218,0.218,Credit card (Visa/MC-Keyed)
04/01/2025,1,4914,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/01/2025,1,4912,Coke Zero,---,,Golf - experience,,---,---,0.598,1,0.598,10,0.3,0.028,0.326,0.326,Credit card (Visa/MC-Keyed)
04/01/2025,1,4924,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/01/2025,100002700,4906,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/01/2025,100002910,4919,10 Lesson Pack (Jiali Khee.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
04/01/2025,100002910,4919,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (Visa/MC-Keyed)
04/01/2025,100002919,4911,5 Weeks Junior Program,---,,Golf - experience,,---,---,90,1,90,0,0,8.1,98.1,98.1,Misc. (Paynow/Bank Transfer)
04/01/2025,100001678,4925,5 Weeks Junior Program,---,,Golf - experience,,---,---,90,1,90,0,0,8.1,98.1,98.1,Misc. (Paynow/Bank Transfer)
04/02/2025,100002927,4941,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (AMEX-Keyed)
04/02/2025,100002927,4942,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (AMEX-Keyed)
04/02/2025,100002927,4942,5 Semi Private (1:2 Lesson) w/ Paul Finch,---,,Golf - experience,,---,---,252.00,1,252.00,0,0,22.68,274.68,274.68,Credit card (AMEX-Keyed)
04/02/2025,1,4937,Flat White,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (AMEX-Keyed)
04/02/2025,100002904,4943,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/02/2025,100002923,4929,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/02/2025,100002616,4932,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/02/2025,100002924,4930,10 Lesson Pack (Paul Finch),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
04/02/2025,100002924,4931,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/02/2025,100002925,4935,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/02/2025,100001010,4934,Golfzon 18 Holes - 3 Pax,---,,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Credit card (Visa/MC-Keyed)
04/02/2025,100002154,4940,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/02/2025,100001844,4933,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/02/2025,100001797,4944,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/02/2025,1,4939,Mineral Water,---,,Golf - experience,,---,---,0.4,2,0.8,0,0,0.072,0.872,0.872,Credit card (Visa/MC-Keyed)
04/02/2025,100001017,4938,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/02/2025,100002926,4936,10 Lesson Pack (Paul Finch),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Misc. (Paynow/Bank Transfer)
04/03/2025,100002315,4968,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
04/03/2025,100002315,4968,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (AMEX-Keyed)
04/03/2025,100002608,4948,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/03/2025,100002937,4971,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
